228,186,95,0.12908935546875
237,145,52,0.1266021728515625
88,65,50,0.1241912841796875
50,31,25,0.1007232666015625
175,143,67,0.09912109375
211,101,25,0.0886077880859375
233,205,160,0.085235595703125
162,150,149,0.0850982666015625
140,84,31,0.0820159912109375
125,105,88,0.079315185546875
